Customer_ID,Day Mins,Eve Mins,Night Mins,Intl Mins
978-8568,3010.6000000000004,4952.1,3966.01,141.5
978-8778,6681.01,5413.3099999999995,7506.41,220.61
978-8858,2191.0,2460.9,2322.3,115.7
978-8958,3837.2,23220.7,2427.0,228.2
978-8969,2044.5,4104.91,1996.32,167.41
978-9585,4263.9,2831.01,23361.2,138.2
978-9658,4025.4999999999995,2747.5,23362.8,212.51
978-9677,8897.71,6850.0,9851.01,490.01
978-9765,1563.0,2423.4,2374.61,152.61
978-9779,2275.51,4641.91,2556.41,154.81
978-9785,4474.2,4351.5,2398.6,97.6
978-9857,2455.11,2455.11,4353.21,163.1
978-9876,3361.21,2137.8,3206.4,167.4
978-9885,1450.91,2123.7999999999997,4807.599999999999,138.41
978-9967,2540.4,23297.71,4188.01,128.3
978-9977,4321.7,2420.91,2370.9,162.2
979-5585,2909.3999999999996,4422.9,2766.81,150.8
979-5587,1934.4099999999999,2070.61,4198.8,100.3
979-5667,3803.9100000000003,22953.01,2175.7,173.0
979-5677,2105.2,2506.6,23251.2,146.41
979-5686,2431.11,2394.6,4433.1,117.0
979-5695,4413.1,2519.71,2317.91,100.5
979-5767,3714.5,4277.3099999999995,2439.5,118.9
979-5769,4612.7,4744.5,4655.0,115.7
979-5777,24747.01,6414.32,8435.31,339.09999999999997
979-5786,2254.9,23950.910000000003,4495.5,157.9
979-5955,2427.5,2395.0,2340.6,199.2
979-5985,1805.8000000000002,4822.7,23752.9,186.4
979-6569,4305.1,2168.0,23280.2,215.20999999999998
979-6579,2304.51,4557.0,4391.81,118.6
979-6597,4348.400000000001,4313.5,2481.41,161.5
979-6678,2488.31,2422.61,2350.41,173.60999999999999
979-6777,2485.6,4185.599999999999,4644.610000000001,149.6
979-6779,2390.1,4364.799999999999,23204.710000000003,202.7
979-6877,4195.2,4449.01,4370.6,119.4
979-6956,2363.4,2907.31,4142.11,73.7
979-6978,4231.5,2502.0,2426.7,164.7
979-7577,4074.2,12706.820000000002,3655.3999999999996,597.91
979-7596,4259.71,4799.0,2500.7,148.9
979-7675,2129.4,2453.2,3155.7999999999997,104.3
979-7679,2400.7,1997.0,4279.7,213.39999999999998
979-7767,2438.21,23191.4,2380.8,164.6
979-7779,2421.71,4594.01,2437.91,142.7
979-7796,2367.91,2414.6,4222.2,114.9
979-7867,3974.11,2408.3,2173.2999999999997,323.29999999999995
979-7898,23605.3,2533.41,4250.11,143.6
979-7957,4291.41,23247.600000000002,2548.5,142.3
979-7975,2236.1,2365.21,4551.9,156.51
979-7977,3730.6099999999997,2012.31,2259.4,186.6
979-7978,2471.5,2402.0099999999998,2487.2,155.10999999999999
979-7995,4582.9,4334.3099999999995,2940.6,189.4
979-7996,5967.1,7893.7,8426.21,263.6
979-8778,2049.8,4319.599999999999,2382.3,109.00999999999999
979-8987,4832.7,2522.6,2361.1,130.39999999999998
979-9576,1891.6,2178.81,2213.8,181.1
979-9589,2276.0,2366.51,24746.72,303.92
979-9688,4136.01,2570.7,4297.0,211.5
979-9765,2435.4,2022.4,23225.41,150.20000000000002
979-9777,4684.8099999999995,6347.91,27860.010000000002,287.62
979-9778,4295.0,2316.5099999999998,2577.7999999999997,155.5
979-9779,3921.9,2438.8,3891.71,178.20000000000002
979-9789,2119.5,3837.7,2372.11,151.11
979-9797,2421.4,4319.099999999999,4334.21,142.6
979-9857,4053.9,4585.1,4449.2,184.1
979-9859,2543.7,4402.4,2674.8,80.4
979-9877,3907.0999999999995,4319.2,23141.0,109.61
979-9887,2383.3,4597.110000000001,5118.099999999999,125.0
979-9897,23157.100000000002,2340.7,4298.3,171.10999999999999
979-9899,4351.9,2539.41,23277.710000000003,120.61
985-5576,10947.32,7986.3,8495.3,801.8199999999999
985-5577,4095.7999999999997,4484.700000000001,2218.1,322.7
985-5589,26846.82,23083.34,27081.3,1939.1200000000001
985-5597,6922.42,49852.2,6419.02,628.42
985-5657,12575.720000000001,13893.109999999999,13989.7,543.4
985-5687,4331.01,2499.01,4296.5,119.2
985-5689,11562.01,48069.53,11405.82,345.22
985-5755,3969.1099999999997,4399.799999999999,2126.0,128.41
985-5758,7858.4,52460.74,53881.7,341.1
985-5777,8133.9400000000005,12776.44,11772.699999999999,323.44
985-5785,12271.92,7879.14,7799.7,575.92
985-5875,7944.5,16393.8,15876.099999999999,509.53999999999996
985-5876,7478.6,9006.8,8673.21,604.53
985-5877,2485.7999999999997,4218.7,2277.51,390.6
985-5879,8044.5,10237.82,9721.710000000001,840.72
985-5887,12220.9,10511.9,10186.21,356.6
985-5888,8066.8,53939.200000000004,8538.32,525.52
985-5899,6084.82,11022.6,7575.2,313.9
985-5955,7174.21,8069.82,47191.1,356.11
985-5985,14771.1,12117.5,12040.5,271.2
985-5987,11781.62,10595.0,12303.0,453.8
985-6559,12166.640000000001,17057.8,16426.4,456.74
985-6597,2380.8,4280.41,3956.4,155.21
985-6598,50318.8,7019.299999999999,8310.5,466.72
985-6599,5366.7,11338.91,10730.12,327.61
985-6666,12296.92,15924.640000000001,34515.82,535.02
985-6697,4254.0,2421.81,2594.2,361.0
985-6699,11959.6,5965.91,5855.4,665.52
985-6789,2200.3,4247.2,2383.0,164.8
985-6798,8392.2,17527.92,53902.2,560.24
985-6799,15984.0,7982.3,8310.82,528.3
985-6989,5896.62,12262.72,5798.72,419.1
985-6997,49651.2,30456.420000000002,12239.82,437.82
985-7556,23300.5,2357.81,2344.41,171.01
985-7557,2637.5,3777.8,4461.8,152.6
985-7577,34637.6,9627.51,14114.8,563.1
985-7589,13204.199999999999,13475.43,14669.92,652.24
985-7595,12362.62,12145.14,12425.5,920.1999999999999
985-7599,13200.6,11837.82,12218.8,568.42
985-7656,11429.72,15712.2,12444.8,503.59999999999997
985-7658,17054.5,11522.44,54445.020000000004,863.4200000000001
985-7668,1906.8999999999999,2168.6,2190.8,101.69999999999999
985-7676,14839.539999999999,14641.62,51344.0,830.6999999999999
985-7679,12347.82,12533.62,12455.9,490.5
985-7687,3800.7999999999997,4169.0,4674.6,135.01
985-7755,2585.7,4247.71,13077.810000000001,138.2
985-7775,71150.24,29162.239999999998,26370.649999999998,979.73
985-7777,2541.4,2837.2,2439.31,145.3
985-7778,61074.82,72780.35,38264.1,532.92
985-7779,11068.11,94517.81,75041.91,730.4
985-7787,2347.3,23289.510000000002,2352.7,164.8
985-7788,5993.81,7217.11,6051.62,523.62
985-7789,11631.22,12105.599999999999,8339.4,680.9399999999999
985-7796,11132.6,56429.0,10754.91,1124.52
985-7857,4095.9100000000003,2203.8,4851.5,97.21000000000001
985-7858,11342.92,8682.22,54818.42,445.5
985-7886,11781.52,50099.02,10472.4,917.84
985-7895,16230.8,15531.52,15760.52,1069.93
985-7897,7997.3,11610.52,9898.6,996.12
985-7898,12227.52,12690.220000000001,11652.82,1059.8
985-7967,8205.72,18408.0,12269.220000000001,512.1999999999999
985-7976,36392.14,16432.43,13818.91,689.01
985-7988,15930.5,13797.9,10705.03,224.21
985-7989,11938.1,16951.0,16022.22,898.22
985-7995,4401.2,2225.8,2397.4,149.71
985-7996,39671.0,18956.43,78988.67,1399.3600000000001
985-7999,6127.3099999999995,26708.23,11446.02,435.8
985-8757,12418.7,16106.42,50591.520000000004,414.42
985-8778,9998.4,15558.3,12621.8,643.92
985-8867,10337.42,49998.4,11228.32,418.2
985-8875,8478.22,14238.4,13782.0,589.72
985-8978,13069.619999999999,54218.4,37042.5,531.3
985-9556,29762.4,5761.51,47384.030000000006,472.01
985-9558,15350.8,13662.32,11939.72,457.29999999999995
985-9559,15561.599999999999,11696.13,18624.0,413.6
985-9577,22597.24,39896.86,26495.5,1201.5
985-9587,4397.4,4420.599999999999,4200.8,120.2
985-9589,17909.82,19686.32,59094.22,902.94
985-9597,10023.599999999999,29324.82,10699.42,365.1
985-9668,46318.8,10089.2,9577.0,224.1
985-9686,10428.14,8462.6,16655.92,582.8199999999999
985-9687,47571.2,6556.52,10134.12,334.0
985-9697,2001.71,2388.8,2514.8,141.11
985-9699,4963.51,5753.82,6266.3,337.61
985-9755,48558.1,13097.03,17049.11,298.7
985-9777,22783.500000000004,4125.8,4059.0,101.39999999999999
985-9778,9975.4,47517.8,10171.199999999999,311.0
985-9787,8349.32,12848.82,50321.2,621.62
985-9788,5413.0,13125.6,10024.529999999999,521.01
985-9789,45988.53,105378.67,124402.15000000001,2478.85
985-9859,8306.630000000001,9744.220000000001,12540.12,221.13
985-9869,12372.0,8871.34,12726.92,1417.82
985-9895,5808.6,9280.62,7080.3,444.11
985-9958,23694.12,68017.74,19998.32,1078.6399999999999
985-9975,5279.12,7741.299999999999,5832.21,334.21
985-9977,29879.4,7724.3,12590.4,220.1
985-9985,11306.9,13454.699999999999,12436.619999999999,568.12
985-9988,14034.83,19474.61,22455.51,984.11
985-9989,6137.11,9345.4,49405.7,430.40999999999997
985-9995,8116.599999999999,9381.62,9861.6,451.93
985-9996,12599.1,12008.8,11296.4,1030.9
986-5575,17261.399999999998,14779.0,14696.599999999999,557.11
986-5577,4516.71,4141.5,4203.7,156.01
986-5589,5488.7,16343.599999999999,50283.200000000004,533.6
986-5595,11822.72,55854.520000000004,50204.22,664.8
986-5597,11803.83,12029.1,11392.5,414.21
986-5678,53338.3,10228.619999999999,11828.2,179.4
986-5755,12523.1,12177.6,14951.1,538.22
986-5778,2071.81,4732.2,23294.11,421.09999999999997
986-5798,5332.53,11538.42,30778.11,751.6
986-5857,50554.82000000001,16524.899999999998,53136.4,1008.12
986-5859,11070.9,11169.82,12405.02,856.4
986-5866,55503.32,53678.1,12386.0,534.42
986-5875,7208.22,11499.72,14192.4,461.62
986-5878,14696.74,12480.8,49804.020000000004,932.22
986-5887,49637.6,11462.74,7823.0199999999995,462.72
986-5959,8178.24,12114.54,13675.52,559.7
986-6669,9144.7,16408.22,9088.4,482.7
986-6788,7312.32,8464.72,8092.7,760.0
986-6789,8684.6,17712.399999999998,15930.51,592.0
986-6988,8706.2,13422.0,51710.700000000004,727.82
986-7567,1817.1999999999998,4107.599999999999,4039.2,123.89999999999999
986-7569,5030.4,6777.32,11124.6,363.9
986-7597,2986.3,2434.2,2207.21,176.60999999999999
986-7678,9902.3,9928.2,12098.3,563.11
986-7697,10140.41,8725.71,9855.51,662.91
986-7756,7683.22,11810.8,17649.72,517.12
986-7777,50237.44,7832.219999999999,12838.5,489.92
986-7778,2839.8,5073.71,2304.7,148.9
986-7799,4728.2,23397.510000000002,4057.7,210.71
986-7869,17446.6,15692.0,15985.220000000001,779.1999999999999
986-7898,8658.3,8354.3,11673.199999999999,948.4200000000001
986-7899,8557.7,7919.0,11508.1,345.64
986-8599,10074.74,11942.0,14196.8,438.59999999999997
986-8665,7367.22,16442.32,53944.5,292.9
986-8759,13021.6,49915.1,8139.1,383.4
986-8877,7978.0,11217.02,7996.72,512.42
986-8889,12219.199999999999,54080.92,9868.619999999999,550.4
986-8965,10577.02,11242.22,15611.099999999999,438.0
986-8995,20836.25,18123.23,17958.35,1376.62
986-9568,15795.42,12620.599999999999,15713.9,444.62
986-9588,11464.220000000001,53435.0,53686.200000000004,942.8
986-9597,10958.8,47714.920000000006,9242.11,378.93
986-9689,12399.220000000001,53691.3,11735.84,991.4200000000001
986-9758,115136.42,34382.02,14819.04,1350.81
986-9768,12820.74,13640.3,53947.42,386.12
986-9778,10984.199999999999,11601.23,33977.9,565.42
986-9788,1914.4,23112.61,2188.3,174.01
986-9798,11520.32,11320.0,68256.72,398.7
986-9799,8791.62,28624.51,11098.0,390.81
986-9898,8598.12,11807.2,8381.44,514.6
986-9956,15552.32,14108.2,50432.100000000006,642.92
986-9958,29052.2,30474.22,10321.699999999999,710.01
986-9988,9823.7,26931.210000000003,6083.92,524.21
987-5555,17449.02,13062.82,14239.0,823.92
987-5559,8021.3,11939.22,50059.14,754.52
987-5575,12059.4,15374.599999999999,16056.42,463.54
987-5579,13183.019999999999,16338.6,17631.92,656.22
987-5586,4502.099999999999,2357.11,2175.8,121.1
987-5587,2484.8,13377.7,2349.9,174.6
987-5595,13642.099999999999,11472.02,12263.32,509.32
987-5598,15504.82,50661.299999999996,12447.32,511.2
987-5677,12199.9,16752.8,31108.02,262.0
987-5758,8104.62,16143.8,13942.1,808.84
987-5769,2233.4,2387.6,2404.5,187.0
987-5778,3810.2,4141.7,4010.7000000000003,93.5
987-5779,12176.5,13230.74,12555.52,392.84
987-5798,7295.0199999999995,7860.8,7702.1,229.01999999999998
987-5856,15965.62,8549.52,50278.02,471.22
987-5875,4272.0,4469.599999999999,4390.799999999999,201.6
987-5887,2115.31,2487.31,2420.2999999999997,72.00999999999999
987-5889,5415.53,5822.53,5981.5,274.53000000000003
987-5955,12956.72,14960.3,15801.52,408.8
987-5968,2060.1,2314.9,2435.11,185.29999999999998
987-5975,4145.11,4149.61,3992.91,140.11
987-5985,2773.9,2327.3,23388.300000000003,125.4
987-5997,4291.799999999999,2366.1,3043.3,140.61
987-5999,7604.9,9458.1,11119.199999999999,321.53
987-6555,13644.1,8045.2,29080.4,921.1
987-6565,12110.6,12198.699999999999,11850.0,538.1999999999999
987-6577,10858.03,8370.73,18007.13,894.23
987-6677,4342.2,4224.610000000001,4362.9,117.71
987-6765,2386.4,4219.9,2393.0,365.11
987-6787,23051.1,2317.0,2130.6,190.0
987-6795,2416.1,3200.31,4371.7,134.6
987-6797,23094.31,2098.21,4204.3,154.9
987-6798,16132.699999999999,8750.42,15830.92,450.52000000000004
987-6799,26871.81,9805.53,11624.199999999999,442.8
987-6858,6352.14,9461.74,7921.62,515.72
987-6977,1773.7,22883.91,2059.1,75.50999999999999
987-6979,4287.21,1989.3,2241.0,425.5
987-6985,23303.0,2612.5,4263.3,239.8
987-6987,30638.02,10102.52,9964.8,512.8
987-6999,7975.93,9297.2,7991.1,667.2
987-7555,4381.299999999999,4389.0,4207.7,343.0
987-7558,12756.6,8666.1,13462.3,489.8
987-7559,13347.02,12035.52,13450.019999999999,524.3
987-7575,5389.81,2754.4,2234.71,160.2
987-7587,17161.0,8190.8,11827.82,783.4
987-7599,2054.3,4417.1,2201.8,134.2
987-7655,4165.400000000001,2463.2,3353.6,143.3
987-7657,6845.3,13752.42,14488.62,564.6
987-7659,4232.5,2204.91,2664.7,134.1
987-7685,2430.7,3225.1,2435.6,183.29999999999998
987-7756,12876.800000000001,4576.6,2259.9,157.7
987-7757,2192.8,4465.01,2163.5,148.89999999999998
987-7758,2240.9,2291.21,2176.1,304.4
987-7759,3299.81,2414.2,2372.0,151.6
987-7769,2168.7,4329.6,2512.41,205.31
987-7775,36386.13,16369.0,31317.92,826.1999999999999
987-7778,2033.9,23388.9,2830.21,180.51
987-7779,4084.52,3791.0,24936.7,122.71
987-7795,4325.41,2074.7,2269.8,79.3
987-7875,16464.33,14574.8,16278.800000000001,442.83
987-7877,4052.1,4830.9,2140.21,358.61
987-7887,2142.8,2256.4,3455.0,142.31
987-7896,2349.9,2976.1099999999997,2099.5099999999998,114.5
987-7956,2255.0,4426.91,2269.7,121.11
987-7957,2411.91,2486.41,4126.9,161.2
987-7959,10246.7,9265.61,8243.6,487.4
987-7969,8621.92,8709.699999999999,10436.22,688.1
987-7999,12632.2,50112.72,13676.220000000001,610.1999999999999
987-8575,15283.42,11694.7,11959.3,503.3
987-8775,4005.3999999999996,2334.3,4180.9,179.7
987-8776,11484.32,12273.4,11898.8,780.42
987-8777,2233.0099999999998,4186.7,2486.1,169.0
987-8875,4413.7,4838.1,4778.0,125.6
987-8895,8353.4,12037.12,9369.3,223.6
987-8975,2245.7,2024.2,4786.91,145.9
987-8976,2460.9,4710.4,2384.8,199.5
987-8989,7677.9,55433.44,19243.6,342.9
987-8995,48131.22,9110.0,5927.0199999999995,757.5
987-8996,5879.7,12072.699999999999,9911.8,394.02
987-9588,11837.32,8291.3,17657.7,201.72
987-9598,21426.1,65800.32,27873.899999999998,1183.22
987-9599,12253.02,8941.22,11895.02,449.0
987-9658,2135.3,4246.2,2353.5,357.31
987-9665,2022.21,4140.0,2141.7,48.5
987-9766,49816.92,8053.12,16853.2,506.40000000000003
987-9767,4185.1,2519.81,3409.1,136.11
987-9769,5684.599999999999,7695.799999999999,10570.33,487.71
987-9777,10793.8,15415.92,20354.63,720.83
987-9778,2141.6,2473.0099999999998,2314.8,91.41
987-9779,4782.5,2416.91,2415.71,92.8
987-9795,28349.51,5630.92,10004.1,310.9
987-9799,10639.32,32848.41,12067.21,357.3
987-9855,4338.9,4245.4,4407.0,163.11
987-9876,4560.7,4142.7,2220.61,140.9
987-9878,11992.619999999999,11679.64,8300.8,628.0
987-9887,2132.2,2639.11,23365.81,123.6
987-9896,15955.8,16961.83,14547.73,831.4
987-9897,4005.0,3916.3100000000004,4335.9,177.7
987-9899,10079.9,14133.119999999999,14195.5,482.7
987-9957,9498.91,11398.11,7343.7,322.2
987-9958,7243.5,10626.51,13873.6,614.51
987-9967,7684.2,6354.51,7740.7,349.63
987-9968,16417.52,20874.42,16034.32,625.6
987-9977,6045.6,26089.399999999998,4946.21,235.5
987-9989,3901.8100000000004,5165.6,4683.2,370.4
987-9995,16421.12,11924.119999999999,12302.24,617.22
987-9997,16470.62,36921.22,11258.51,539.84
987-9999,6310.72,31129.2,6544.1,325.5
988-5577,1772.2,4275.2,2132.8,172.1
988-5587,10444.0,16634.920000000002,16259.8,659.62
988-5599,5152.32,49815.7,9959.5,402.09999999999997
988-5657,2337.3,4584.9,2380.81,156.91
988-5659,9599.8,7944.6,47456.71000000001,438.51
988-5687,22819.0,2580.2,2278.3,161.60999999999999
988-5689,26693.52,12287.699999999999,10033.52,457.01
988-5755,12435.12,12460.3,15211.4,605.7
988-5757,2127.81,23264.0,2371.0,140.71
988-5759,5137.11,67468.12,47850.3,409.61
988-5775,4325.8,5025.5,3954.9,376.61
988-5778,14373.41,9394.9,18019.7,940.4
988-5779,2208.1,2950.5,4263.71,157.31
988-5787,5544.21,4725.8099999999995,6716.5,239.41
988-5789,11579.9,16263.32,15449.82,469.02
988-5795,12006.699999999999,8647.92,6900.52,654.41
988-5877,3446.7999999999997,3678.5,2165.4,106.8
988-5879,5640.82,7149.820000000001,5822.4,387.6
988-5885,7817.7,12509.699999999999,9395.52,649.6
988-5889,15445.72,53893.020000000004,19786.02,693.1
988-5976,2403.11,4238.799999999999,2600.2,171.5
988-5987,5997.11,47602.61,12366.72,264.62
988-5989,22746.24,25545.2,21849.12,819.83
988-5996,4837.13,11860.22,6084.62,450.6
988-5999,9092.619999999999,11185.199999999999,11545.109999999999,405.51
988-6557,6181.12,11364.6,8156.4,495.71999999999997
988-6566,14082.82,11948.9,17271.34,649.6
988-6657,2195.2,2426.3,2212.61,152.8
988-6659,5398.6,9497.4,6756.13,430.6
988-6676,17890.7,10973.72,13851.32,542.5
988-6755,49511.520000000004,12514.74,13679.199999999999,649.22
988-6756,15153.62,11670.1,91348.40000000001,620.52
988-6785,61678.6,18391.54,62017.22,1214.84
988-6889,14957.22,16472.72,13195.52,1046.4
988-6959,8423.04,17381.899999999998,7515.8,463.14
988-6996,8160.3,11719.8,11710.62,563.42
988-6999,11728.22,12150.0,53891.32000000001,563.12
988-7557,12513.4,8386.2,15974.62,1301.7
988-7565,8125.9,12544.62,8544.6,724.52
988-7569,8558.32,13080.8,11926.84,372.32
988-7575,9121.519999999999,50853.22,12281.3,709.0
988-7577,2357.01,2430.71,2380.61,172.3
988-7588,57683.4,14355.82,38573.4,1113.82
988-7589,16037.5,11785.0,11957.8,867.52
988-7595,4335.0,4238.8,4321.6,86.1
988-7676,1785.6100000000001,2420.11,2417.0,118.3
988-7677,18137.52,15289.83,16770.0,780.1999999999999
988-7678,2341.5,2395.5,2343.1,193.01
988-7686,53031.82,53648.94,15741.04,506.02
988-7698,5509.5,6134.22,9410.12,359.10999999999996
988-7758,2408.7,4200.110000000001,2469.3,102.6
988-7767,4265.099999999999,2349.5,3673.6,175.71
988-7777,2458.21,4116.81,2380.31,176.11
988-7789,8019.3,50599.1,12175.5,919.62
988-7797,16071.01,17455.32,18960.41,1009.85
988-7798,2425.3,4968.5,23284.100000000002,149.4
988-7875,2261.2999999999997,2520.6,2294.0,208.3
988-7885,12343.22,12041.1,50006.520000000004,672.6999999999999
988-7889,11411.62,50830.52,56429.1,967.3
988-7895,8287.9,10107.9,9618.199999999999,512.3
988-7899,4139.9,22919.399999999998,2359.0,108.0
988-7958,6134.200000000001,12642.41,5993.0,358.21999999999997
988-7977,15428.1,24161.93,13366.74,1152.82
988-7986,4282.0,2473.5,2236.3,92.81
988-7987,7520.22,12589.199999999999,8968.9,461.7
988-7995,7778.3,8447.52,12296.9,447.9
988-7996,14314.62,16025.6,15671.8,868.22
988-7997,31480.75,62408.72,34014.11,1569.95
988-8569,13054.4,49989.34,8329.52,675.04
988-8578,11349.119999999999,53742.32,49554.9,599.2
988-8658,15499.8,7456.92,8167.42,898.62
988-8775,49124.04,9023.12,11558.42,637.12
988-8869,7832.9,50838.32,17010.3,1052.8
988-8955,52820.32,18172.72,15963.699999999999,634.9
988-8978,4840.01,2283.4,2433.6,130.7
988-8998,13165.91,9462.0,5743.0199999999995,383.6
988-9559,13261.9,12023.02,7718.24,456.84
988-9575,13174.3,8493.92,12434.1,537.3199999999999
988-9578,12539.199999999999,16711.03,15013.72,1044.4
988-9588,7644.599999999999,5803.42,11670.5,581.0
988-9595,7676.2,11467.0,49487.62,217.5
988-9597,7601.81,5710.01,4722.61,342.8
988-9598,72494.7,16079.61,14454.83,634.7
988-9599,14024.02,51189.299999999996,16980.7,490.92
988-9676,4864.01,5788.110000000001,9558.3,365.59999999999997
988-9757,8618.44,12426.32,11731.699999999999,395.72
988-9767,7914.4,5896.6,10206.1,436.93
988-9777,3925.1,22984.3,4068.6,89.5
988-9778,9420.119999999999,18019.72,16282.650000000001,598.52
988-9779,20366.23,23821.41,60808.13,1186.84
988-9795,8473.41,6591.9,4544.8,488.21
988-9797,6053.42,48117.0,47781.9,311.42
988-9798,6116.82,12031.8,30841.4,397.2
988-9799,14604.93,13522.199999999999,9487.0,486.43
988-9858,11911.4,9806.4,12116.54,774.5
988-9865,49331.520000000004,12062.72,12893.0,898.52
988-9876,16076.7,15880.5,18299.82,692.52
988-9878,49462.32,91968.0,15895.0,570.4
988-9899,11995.6,26779.8,6620.62,371.82
988-9967,11371.699999999999,11998.4,53565.9,818.9
988-9977,2927.31,4240.799999999999,4308.2,367.6
988-9979,9669.62,11485.82,11667.42,728.61
988-9986,11931.6,6254.8,5389.8,336.11
988-9995,21542.44,21578.62,18540.3,1694.03
988-9997,9160.3,6648.32,10327.12,493.4
988-9999,10752.83,12013.699999999999,11900.6,672.9
989-5579,4182.81,4250.0,23440.899999999998,163.21
989-5586,12983.9,47557.71000000001,5658.3,360.59999999999997
989-5587,7148.4,70690.53,9629.93,589.03
989-5589,5920.6,17143.2,9666.9,350.0
989-5597,12214.52,54886.32,8654.7,599.02
989-5599,11260.81,7579.6,27237.699999999997,696.91
989-5777,2025.6999999999998,13399.900000000001,4823.51,149.0
989-5787,9469.52,12609.32,8261.7,472.0
989-5799,5835.2,12351.12,12304.1,560.9
989-5857,51212.3,53512.6,12288.720000000001,626.1
989-5877,13270.42,14901.82,18778.52,1161.82
989-5879,49819.700000000004,10140.62,8556.619999999999,431.2
989-5895,49476.2,7931.219999999999,8117.299999999999,392.4
989-5898,70528.4,70916.2,14500.54,653.03
989-5957,11360.6,13026.220000000001,12306.4,534.02
989-5968,5012.0,5503.7,47644.71,367.0
989-5969,7458.92,10047.199999999999,10069.9,777.8
989-5975,1829.6100000000001,22929.7,4520.2,174.21
989-5977,4116.8,2332.5,3104.41,144.10999999999999
989-5979,15610.73,58784.92,13815.3,483.03
989-5985,6607.599999999999,5904.2,28697.120000000003,241.92
